"scenario","region","subRegion","param","xLabel","x","vintage","units","value"
"Policycosts_1","India","India",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-156.460830477068
"Policycosts_1","India","India",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-217.618230269214
"Policycosts_1","India","India",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-4.31647483013157
"Policycosts_1","India","India",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-35.823447755073
"Policycosts_1","India","India",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-43.9046069843333
"Policycosts_1","India","India",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-3.732817751179
"Policycosts_1","India","India",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-149.890887666667
"Policycosts_1","India","India",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-324.5825836
"Policycosts_1","India","India",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-18.92644226
"Policycosts_1","India","India",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-172.561766666667
"Policycosts_1","India","India",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-181.315253976267
"Policycosts_1","India","India","emissCO2BySector","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",0.0357298197014902
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",0.0354405900284406
"Policycosts_1","India","India","emissCO2BySector","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-28.0226881552811
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-28.0226881552811
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.0357298197014902
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.0357298197014902
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.0354405900284406
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.0354405900284406
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",-28.0226881552811
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",-28.0226881552811
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",-28.0226881552811
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",-28.0226881552811
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",39.7509659077398
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",39.7509659077398
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",39.7509659077398
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",39.7509659077398
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",39.7509659077398
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",22.9024892775185
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",22.9024892775185
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",22.9024892775185
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",22.9024892775185
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",1536.3608375728
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",1536.3608375728
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",1536.3608375728
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",1536.3608375728
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-4.29911479066667
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-144.355689866667
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-6.70053563666667
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-140.657733333333
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-19.00789
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-176.975875711066
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-252.363516157746
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-3.27086268138813
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-32.9663634031967
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-48.2257918633333
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-1.740238321184
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-120.0997446
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-297.18767507
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-19.6531711933333
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-176.505266666667
"Policycosts_1","India","India",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-184.399944344733
"Policycosts_1","India","India","emissCO2BySector","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",0.0369691221331884
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",0.0369206453598671
"Policycosts_1","India","India","emissCO2BySector","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-26.2385935994879
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-26.2385935994879
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.0369691221331884
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.0369691221331884
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.0369206453598671
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.0369206453598671
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-26.2385935994879
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-26.2385935994879
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-26.2385935994879
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-26.2385935994879
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",39.4812458171304
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",39.4812458171304
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",39.4812458171304
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",39.4812458171304
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",39.4812458171304
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",23.969062244855
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",23.969062244855
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",23.969062244855
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",23.969062244855
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",1533.92840289712
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",1533.92840289712
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",1533.92840289712
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",1533.92840289712
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-4.20134109193333
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-146.7691104
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-5.99188800466667
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-132.925833333333
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-18.3489533333333
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-207.93976634801
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-287.989811800393
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-3.16303042838053
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-34.1576670611
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-47.733307171
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-1.0601572348125
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-114.422044
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-272.759239573333
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-19.83935668
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-179.983833333333
"Policycosts_1","India","India",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-179.449844412667
"Policycosts_1","India","India","emissCO2BySector","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",0.0367603412672877
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",0.0367158130761815
"Policycosts_1","India","India","emissCO2BySector","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-24.2346078244447
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-24.2346078244447
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.0367603412672877
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.0367603412672877
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.0367158130761815
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.0367158130761815
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-24.2346078244447
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-24.2346078244447
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-24.2346078244447
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-24.2346078244447
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",38.097424124513
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",38.097424124513
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",38.097424124513
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",38.097424124513
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",38.097424124513
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",24.385917361282
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",24.385917361282
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",24.385917361282
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",24.385917361282
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",1524.20049094392
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",1524.20049094392
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",1524.20049094392
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",1524.20049094392
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-4.01745359546667
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-146.582161
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-5.6358777662
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-122.9514
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-17.5633333333333
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-240.620172742049
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-320.208146021384
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-2.81731655912997
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-31.3798381561903
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-43.653210524
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-0.562723666660467
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-121.318736
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-250.25685322
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-19.4826456
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-182.115266666667
"Policycosts_1","India","India",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-161.558426678
"Policycosts_1","India","India","emissCO2BySector","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",0.0379888969820409
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",0.037977732068426
"Policycosts_1","India","India","emissCO2BySector","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-23.0736216757349
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-23.0736216757349
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.0379888969820409
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.0379888969820409
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.037977732068426
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.037977732068426
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-23.0736216757349
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-23.0736216757349
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-23.0736216757349
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-23.0736216757349
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",35.7785596714156
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",35.7785596714156
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",35.7785596714156
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",35.7785596714156
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",35.7785596714156
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",24.1174105733035
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",24.1174105733035
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",24.1174105733035
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",24.1174105733035
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",1507.20181002456
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",1507.20181002456
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",1507.20181002456
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",1507.20181002456
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-3.78038169043333
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-144.9392483
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-5.5144516141
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-114.3494
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-16.81262
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-274.699116727763
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-351.98573066807
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-3.1701774815051
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-32.9289023459477
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-43.9581210493333
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-0.3469422049181
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-128.9484394
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-228.471513966667
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-18.7760030333333
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-183.3381
"Policycosts_1","India","India",NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-135.353099295333
"Policycosts_1","India","India","emissCO2BySector","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",0.0367808021184896
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",0.0363868162371006
"Policycosts_1","India","India","emissCO2BySector","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-22.0784492894022
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-22.0784492894022
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",0.0367808021184896
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",0.0367808021184896
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",0.0363868162371006
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",0.0363868162371006
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",-22.0784492894022
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",-22.0784492894022
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",-22.0784492894022
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",-22.0784492894022
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",32.6425815152174
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",32.6425815152174
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",32.6425815152174
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",32.6425815152174
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",32.6425815152174
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",23.579890827024
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",23.579890827024
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",23.579890827024
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",23.579890827024
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",1486.5494841445
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",1486.5494841445
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",1486.5494841445
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",1486.5494841445
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",1975,"vint_1975","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",1990,"vint_1990","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2005,"vint_2005","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2010,"vint_2010","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2011,"vint_2011","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2012,"vint_2012","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2013,"vint_2013","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2014,"vint_2014","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2015,"vint_2015","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2016,"vint_2016","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2017,"vint_2017","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2018,"vint_2018","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2019,"vint_2019","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2020,"vint_2020","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2021,"vint_2021","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2022,"vint_2022","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2023,"vint_2023","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2024,"vint_2024","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2025,"vint_2025","CO2 (GTC)",7565
"rcpGlobalCumEmissions","Global","Global","emissCO2CumGlobal2010to2100RCP","year",2026,"vint_2026","CO2 (GTC)",7565
